TITLE	TOCNF_ID6
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	25/05/20
TIME	10:33:15
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	330.0000
LASTX	220.0000
NPOINTS	221
FIRSTY	0.50983
MAXY	16.86149
MINY	-1.56964
XYDATA
239.0000	-1.26761	338.252
238.5000	-1.31564	337.69
238.0000	-1.30922	337.204
237.5000	-1.40442	336.79
237.0000	-1.46552	336.456
236.5000	-1.48853	336.198
236.0000	-1.53847	336.021
235.5000	-1.52631	335.923
235.0000	-1.56964	335.906
234.5000	-1.48811	335.976
234.0000	-1.4198	336.135
233.5000	-1.30573	336.376
233.0000	-1.22013	336.704
232.5000	-1.11469	337.116
232.0000	-0.953289	337.617
231.5000	-0.782847	338.212
231.0000	-0.621649	338.899
230.5000	-0.350112	339.681
230.0000	-0.145601	340.555
229.5000	0.157731	341.52
229.0000	0.422142	342.579
228.5000	0.669838	343.737
228.0000	0.984137	344.994
227.5000	1.32147	346.35
227.0000	1.6946	347.813
226.5000	2.04722	349.388
226.0000	2.46788	351.076
225.5000	2.84775	352.878
225.0000	3.25364	354.793
224.5000	3.71729	356.821
224.0000	4.12242	358.962
223.5000	4.58788	361.223
223.0000	5.06293	363.612
222.5000	5.63779	366.123
222.0000	6.2124	368.76
221.5000	6.76435	371.519
221.0000	7.30087	374.397
220.5000	7.79673	377.39
220.0000	8.34158	380.496
